TF,target,importance,corr_sign,signed_importance,validated
TNFRSF8,LHX6,0.0742244580410355,-1.0,-0.0742244580410355,False
CD2,TNFRSF12A,0.0738985559322454,1.0,0.0738985559322454,False
ITPKA,TNFRSF8,0.0735547031036025,1.0,0.0735547031036025,False
LTBR,TNFRSF25,0.073147319146322,1.0,0.073147319146322,True
GATA3,TNFRSF18,0.0729397175929307,1.0,0.0729397175929307,True
ALX4,CD226,0.0728365993815725,1.0,0.0728365993815725,True
CD226,OTUD7B,0.0727024144315359,-1.0,-0.0727024144315359,False
TRIM21,TNFRSF8,0.072337121416699,-1.0,-0.072337121416699,False
RAC2,TNFRSF4,0.0720645027355165,-1.0,-0.0720645027355165,False
TNFRSF9,GRAP,0.0719466957906015,-1.0,-0.0719466957906015,False
TNFRSF18,LCP2,0.07193420386226,1.0,0.07193420386226,False
CD226,TRIM21,0.0718582518316297,1.0,0.0718582518316297,False
CD40,LTBR,0.0712290658486788,1.0,0.0712290658486788,False
TNFRSF14,APOBEC3C,0.0699769819376394,1.0,0.0699769819376394,False
TNFRSF8,MAP4K1,0.0699246005104168,-1.0,-0.0699246005104168,False
TNFRSF8,TNF,0.0698872109336598,1.0,0.0698872109336598,False
RELA,TNFRSF14,0.0698658836013277,-1.0,-0.0698658836013277,False
CNR2,CD226,0.0694177288388039,1.0,0.0694177288388039,True
TNFRSF14,IL1R1,0.069144605863662,-1.0,-0.069144605863662,False
CD28,IL2,0.0690208170014795,1.0,0.0690208170014795,True
TNFRSF8,APOBEC3C,0.0689044194465967,-1.0,-0.0689044194465967,False
TNFRSF25,TNFRSF9,0.0687116086238593,1.0,0.0687116086238593,False
CD28,CEACAM1,0.0686889843500629,-1.0,-0.0686889843500629,False
TNFRSF8,CBY1,0.0678484932557425,-1.0,-0.0678484932557425,False
TNFRSF9,FOXO1,0.0678286785307436,-1.0,-0.0678286785307436,True
LCP2,CD28,0.0678265729502272,-1.0,-0.0678265729502272,True
IL2RB,TNFRSF25,0.0674829764653897,1.0,0.0674829764653897,True
LAT,TNFRSF9,0.0674101990766626,-1.0,-0.0674101990766626,False
CD2,NLRC3,0.0671861000713088,-1.0,-0.0671861000713088,False
TNFRSF14,CD247,0.0666972770813769,1.0,0.0666972770813769,False
TNFRSF18,FASLG,0.0665204780280497,1.0,0.0665204780280497,False
LAT,CD226,0.066458508599144,1.0,0.066458508599144,False
TNFRSF25,TAGAP,0.0663917428558424,1.0,0.0663917428558424,False
IL2RG,ICOS,0.0663592316718313,-1.0,-0.0663592316718313,True
TNFRSF25,CD226,0.0662533199880765,1.0,0.0662533199880765,False
TNFRSF14,CD2,0.0662147721813701,1.0,0.0662147721813701,False
CD28,TRAF3IP2,0.0658908371356065,1.0,0.0658908371356065,True
CD40,TNFRSF8,0.0657645376081237,1.0,0.0657645376081237,False
ABCB10,CD27,0.0657529206446164,-1.0,-0.0657529206446164,False
TNFRSF12A,TNFRSF14,0.0649924603919028,-1.0,-0.0649924603919028,True
TNFRSF18,NOTCH1,0.064712885189258,1.0,0.064712885189258,False
APOL2,CD226,0.0643750746937954,-1.0,-0.0643750746937954,False
PRKD2,CD28,0.0643579488020164,1.0,0.0643579488020164,False
MAP4K1,TNFRSF25,0.0641707955944913,-1.0,-0.0641707955944913,False
OTUD7B,TNFRSF8,0.0639578966615259,1.0,0.0639578966615259,False
CD2,ABCB10,0.0636985113674679,-1.0,-0.0636985113674679,True
CD226,RUNX3,0.0635569477631069,-1.0,-0.0635569477631069,False
CD28,EMP3,0.0634114633648086,1.0,0.0634114633648086,False
TNFRSF9,CD247,0.0632495437782941,-1.0,-0.0632495437782941,False
LHX6,TNFRSF14,0.0632274860406042,-1.0,-0.0632274860406042,True
TNFRSF8,TAGAP,0.0630290600335911,1.0,0.0630290600335911,False
CD226,CD27,0.0630176269344967,1.0,0.0630176269344967,False
CD226,TNFRSF14,0.0624755816391044,1.0,0.0624755816391044,False
CD226,TNFRSF9,0.0623445465537517,-1.0,-0.0623445465537517,False
PLCG2,TNFRSF9,0.0622411585377259,-1.0,-0.0622411585377259,False
TNFRSF14,P2RY14,0.0621171072688241,1.0,0.0621171072688241,False
ICOS,NKG7,0.0620384173937497,1.0,0.0620384173937497,False
CD40,DEF6,0.0619218290817599,-1.0,-0.0619218290817599,False
CD247,TNFRSF4,0.0614873976353126,-1.0,-0.0614873976353126,True
TNFRSF25,CBY1,0.0611682072972114,-1.0,-0.0611682072972114,False
CD2,IKZF3,0.0611247267268188,-1.0,-0.0611247267268188,True
CD226,TBX21,0.0608232372266926,-1.0,-0.0608232372266926,False
FOSL1,TNFRSF18,0.0602712129090126,1.0,0.0602712129090126,False
TCF7,CD28,0.0596246822876183,1.0,0.0596246822876183,False
FOXD2,TNFRSF8,0.0594197960550163,1.0,0.0594197960550163,True
TNFRSF14,FOXO1,0.0594101223030664,1.0,0.0594101223030664,False
TNFRSF25,EMP1,0.0593438194788131,1.0,0.0593438194788131,False
LHX4,TNFRSF8,0.0591295523404582,1.0,0.0591295523404582,True
TNFRSF14,TNF,0.0585154022769972,-1.0,-0.0585154022769972,False
TNFRSF9,DEF6,0.0584978691602818,-1.0,-0.0584978691602818,False
TNFRSF14,FOSL1,0.0584578119907913,-1.0,-0.0584578119907913,False
BICDL2,TNFRSF9,0.0581379977499383,1.0,0.0581379977499383,False
EMP3,CD2,0.0581253856275035,-1.0,-0.0581253856275035,True
TNFRSF18,NLRC3,0.0572410374382389,-1.0,-0.0572410374382389,False
TNFRSF8,KLRG1,0.0570685415104504,-1.0,-0.0570685415104504,False
TRIM21,CD2,0.0563929699609029,-1.0,-0.0563929699609029,False
CD2,EMP3,0.0563852155992098,-1.0,-0.0563852155992098,False
CD27,IKZF3,0.0562677363097646,1.0,0.0562677363097646,False
DEF6,TNFRSF8,0.0558378435099484,-1.0,-0.0558378435099484,False
INPPL1,TNFRSF8,0.0555896757783243,1.0,0.0555896757783243,False
CD226,TNFRSF18,0.0551318076121716,-1.0,-0.0551318076121716,False
CD40,FOXO1,0.0549873335952548,1.0,0.0549873335952548,False
FOSL1,ICOS,0.0542983133706995,1.0,0.0542983133706995,True
TNFRSF18,PLCG2,0.0541335109532005,-1.0,-0.0541335109532005,False
CD226,ZEB2,0.0539954062446626,1.0,0.0539954062446626,False
TNFRSF25,P2RY14,0.0535464674225826,1.0,0.0535464674225826,False
ALX4,CD28,0.0534849643241342,1.0,0.0534849643241342,False
PLCG2,ICOS,0.0534071875607737,-1.0,-0.0534071875607737,True
CD226,CD2,0.0530492225831574,1.0,0.0530492225831574,False
CD27,FASLG,0.0529294771974307,-1.0,-0.0529294771974307,False
CD2,CCL5,0.0526974196169818,1.0,0.0526974196169818,True
ZEB2,TNFRSF14,0.0524466712633202,-1.0,-0.0524466712633202,False
CD226,EMP1,0.052082494205276,-1.0,-0.052082494205276,False
GRAP,TNFRSF14,0.051992771021539,1.0,0.051992771021539,True
ID2,TNFRSF9,0.0514984483409666,1.0,0.0514984483409666,False
CD2,TNF,0.051378095710983,1.0,0.051378095710983,False
TNFRSF14,EMP3,0.0513695551452914,1.0,0.0513695551452914,False
CD226,NKG7,0.0510489783514002,1.0,0.0510489783514002,False
CD28,KLRG1,0.0508546752900346,1.0,0.0508546752900346,True
CD226,LCP2,0.0506629017292144,1.0,0.0506629017292144,False
TNFRSF25,TRIM21,0.0504597162913504,-1.0,-0.0504597162913504,False
CD226,IL2,0.0503578596265107,-1.0,-0.0503578596265107,False
TNFRSF8,ALX4,0.050258115894459,1.0,0.050258115894459,False
TNFRSF25,OTUD7A,0.0497394836852753,1.0,0.0497394836852753,False
CD27,MUC1,0.0496212259065747,-1.0,-0.0496212259065747,False
P2RY14,TNFRSF25,0.0495557177529012,1.0,0.0495557177529012,False
FOSL1,TNFRSF9,0.0492641763930445,1.0,0.0492641763930445,True
CD226,FOSL1,0.0489052747518466,-1.0,-0.0489052747518466,False
TNFRSF18,IL2RG,0.0488048831618245,-1.0,-0.0488048831618245,False
CD28,AKAP12,0.048738992895464,-1.0,-0.048738992895464,False
TNFRSF14,MGST3,0.0483635512651906,1.0,0.0483635512651906,False
ID2,TNFRSF14,0.0480770522782681,1.0,0.0480770522782681,False
DEF6,CD28,0.0478238197106623,1.0,0.0478238197106623,True
TNFRSF25,IL9R,0.0475737894068643,-1.0,-0.0475737894068643,False
OTUD7B,TNFRSF14,0.0470478302931986,-1.0,-0.0470478302931986,True
CD27,FOSL1,0.0467275676119938,-1.0,-0.0467275676119938,False
IL2RB,CD226,0.0463874482783188,-1.0,-0.0463874482783188,False
EMP3,CD226,0.0463079957728045,1.0,0.0463079957728045,False
TNFRSF9,IL9R,0.0462462545886498,-1.0,-0.0462462545886498,False
TNFRSF25,EOMES,0.0461937780425816,-1.0,-0.0461937780425816,False
NLRC3,CD28,0.0461474472817665,1.0,0.0461474472817665,False
PAPOLG,CD2,0.0460119479777227,1.0,0.0460119479777227,True
ABCB10,CD28,0.0460110722364078,1.0,0.0460110722364078,False
EOMES,CD28,0.0454111433829706,-1.0,-0.0454111433829706,True
CD2,IL2,0.045275721900812,1.0,0.045275721900812,False
IKZF3,CD2,0.0450294754123214,-1.0,-0.0450294754123214,True
TNFRSF18,OTUD7B,0.0446052128835275,1.0,0.0446052128835275,False
EMP3,TNFRSF9,0.0444677930631691,-1.0,-0.0444677930631691,False
TNFRSF25,GATA3,0.0442598210777553,-1.0,-0.0442598210777553,False
CD40,ZEB2,0.0442555170516242,-1.0,-0.0442555170516242,False
TRAF3IP2,CD28,0.0441200897309136,1.0,0.0441200897309136,False
TNFRSF1A,CD27,0.04411841892878,1.0,0.04411841892878,False
TNFRSF8,P2RY14,0.0439392003465721,1.0,0.0439392003465721,False
TNFRSF14,INPPL1,0.0435894832484347,-1.0,-0.0435894832484347,False
TNFRSF25,GZMA,0.0434369958152892,1.0,0.0434369958152892,False
EMP1,CD27,0.0425317643921107,-1.0,-0.0425317643921107,False
EMP3,ICOS,0.0423983534903905,-1.0,-0.0423983534903905,False
MAP4K1,CD226,0.0423167022030851,1.0,0.0423167022030851,True
APOBEC3D,CD2,0.042299291455145,1.0,0.042299291455145,True
CNR2,TNFRSF14,0.041862755794838,1.0,0.041862755794838,False
MGST3,TNFRSF8,0.0418401671024578,-1.0,-0.0418401671024578,False
CD2,TNFRSF8,0.0418337504364958,1.0,0.0418337504364958,False
P2RY14,TNFRSF9,0.0414488512783737,1.0,0.0414488512783737,False
PAPOLG,TNFRSF8,0.0408955695844565,1.0,0.0408955695844565,True
TNFRSF25,APOBEC3C,0.0408090674031127,-1.0,-0.0408090674031127,False
GATA3,TNFRSF8,0.0402335953115725,1.0,0.0402335953115725,True
CD226,GZMK,0.0401720234397878,1.0,0.0401720234397878,False
NOTCH1,CD28,0.0395689062884801,-1.0,-0.0395689062884801,True
PRKD2,TNFRSF25,0.0395647764687167,-1.0,-0.0395647764687167,False
CD27,CNR2,0.039404567034586,1.0,0.039404567034586,False
ITPKA,CD28,0.0393405111350397,-1.0,-0.0393405111350397,True
CD27,FOXL2NB,0.0393265932065187,-1.0,-0.0393265932065187,False
TNFRSF25,TNFRSF4,0.0392027315059715,1.0,0.0392027315059715,False
CD226,MGST3,0.0390912928872674,1.0,0.0390912928872674,False
TNFRSF8,TBX21,0.0389326662144259,1.0,0.0389326662144259,False
TNFRSF8,LTBR,0.0387775762658651,1.0,0.0387775762658651,False
CD226,IL2RB,0.0387560457140935,-1.0,-0.0387560457140935,False
SLA2,CD28,0.0385753492167711,1.0,0.0385753492167711,False
SLA2,CD226,0.0382956159438329,1.0,0.0382956159438329,False
RUNX3,CD28,0.0382392080074757,-1.0,-0.0382392080074757,False
TNFRSF18,MGST3,0.0381828575849136,-1.0,-0.0381828575849136,False
CD2,IRF4,0.038086917622543,1.0,0.038086917622543,True
NOTCH1,TNFRSF9,0.0380578773250718,1.0,0.0380578773250718,False
TNFRSF1A,CD40,0.037615323211302,1.0,0.037615323211302,False
CD2,GRAP,0.0375597475277888,-1.0,-0.0375597475277888,False
CD28,APOBEC3C,0.037498707828839,1.0,0.037498707828839,False
TNFRSF8,CD2,0.0374497395501546,1.0,0.0374497395501546,False
FOSL1,CD226,0.0372698727001096,-1.0,-0.0372698727001096,True
TNFRSF18,EOMES,0.0365578443718944,-1.0,-0.0365578443718944,False
TNFRSF9,TNFRSF18,0.0364691447623112,1.0,0.0364691447623112,False
TBX21,CD27,0.03604908536434,-1.0,-0.03604908536434,False
TAGAP,TNFRSF18,0.0357648014870119,1.0,0.0357648014870119,False
APOBEC3C,CD2,0.0357416843951588,1.0,0.0357416843951588,True
CD28,ID2,0.0357164317578343,-1.0,-0.0357164317578343,False
CEACAM1,CD226,0.0355946749802079,1.0,0.0355946749802079,True
TNFRSF9,GATA3,0.0354302290875478,1.0,0.0354302290875478,True
TNFRSF4,NKG7,0.0352885119661908,1.0,0.0352885119661908,False
TNFRSF1A,CD226,0.0352401904185855,1.0,0.0352401904185855,False
TNFRSF14,ZEB2,0.035202166319928,-1.0,-0.035202166319928,False
CD40,WT1,0.0345265282397992,1.0,0.0345265282397992,False
TNFRSF8,APOBEC3D,0.0343039216520802,-1.0,-0.0343039216520802,False
TNFRSF25,FOXQ1,0.0341295259542122,1.0,0.0341295259542122,False
PLCG2,TNFRSF8,0.0339334437685633,-1.0,-0.0339334437685633,False
SLA2,CD40,0.0336455044386225,-1.0,-0.0336455044386225,False
CD28,GATA3,0.0333216368446038,-1.0,-0.0333216368446038,True
GATA3,CD2,0.0332296007168746,1.0,0.0332296007168746,False
PRKD2,CD226,0.0329275342744771,1.0,0.0329275342744771,False
MUC1,CD226,0.0328979873070343,1.0,0.0328979873070343,True
TNFRSF8,GRAP,0.0327704213183287,-1.0,-0.0327704213183287,False
CD2,TNFRSF14,0.0324457426749649,1.0,0.0324457426749649,False
RAC2,TNFRSF9,0.0323372901933558,-1.0,-0.0323372901933558,True
CD247,TNFRSF9,0.0323345016441854,-1.0,-0.0323345016441854,False
TNFRSF25,ABCB10,0.0323231111510627,1.0,0.0323231111510627,False
CD2,LHX4,0.0319764026303674,1.0,0.0319764026303674,False
TAGAP,TNFRSF14,0.0308563131032918,-1.0,-0.0308563131032918,True
P2RY14,TNFRSF8,0.0308393716907138,1.0,0.0308393716907138,False
IL9R,CD40,0.0306260275938937,-1.0,-0.0306260275938937,False
RAC2,ICOS,0.0303785497655772,-1.0,-0.0303785497655772,False
TNFRSF8,BICDL2,0.0303139916471933,-1.0,-0.0303139916471933,False
MGST3,TNFRSF4,0.0294474950178809,-1.0,-0.0294474950178809,False
TNFRSF14,TNFRSF1B,0.0291364897724252,-1.0,-0.0291364897724252,False
CEACAM1,CD28,0.028827396362818,-1.0,-0.028827396362818,True
TNFRSF9,APOBEC3C,0.0285762630153935,-1.0,-0.0285762630153935,True
CD27,CD2,0.0283701258048993,1.0,0.0283701258048993,True
IL1R1,ICOS,0.0283332111795759,1.0,0.0283332111795759,True
NLRC3,ICOS,0.0283043612716823,-1.0,-0.0283043612716823,False
INPPL1,CD2,0.0282059017521309,1.0,0.0282059017521309,False
CEACAM1,TNFRSF8,0.02793390691696,1.0,0.02793390691696,False
CNR2,CD40,0.0277695419957474,1.0,0.0277695419957474,False
TNFRSF9,IL1R1,0.0277043512195009,-1.0,-0.0277043512195009,False
TNFRSF25,CCL4,0.0274966540823261,1.0,0.0274966540823261,False
CD2,FOXD2,0.0269770381266727,1.0,0.0269770381266727,False
LAT2,CD226,0.0267564640365761,-1.0,-0.0267564640365761,False
EOMES,TNFRSF18,0.0267126244547,-1.0,-0.0267126244547,False
TNFRSF9,TRIM21,0.0264780614933373,-1.0,-0.0264780614933373,False
GRAP,CD2,0.0263780674600754,-1.0,-0.0263780674600754,True
TNFRSF9,NOTCH1,0.0263643442654872,1.0,0.0263643442654872,False
RAC2,TNFRSF18,0.0261866563214886,-1.0,-0.0261866563214886,False
HELZ2,TNFRSF8,0.0261406917251495,-1.0,-0.0261406917251495,False
TNFRSF9,INPPL1,0.0255774236725479,1.0,0.0255774236725479,False
TNFRSF8,MGST3,0.0249449684540931,-1.0,-0.0249449684540931,False
CD28,IL2RG,0.0249254322012012,1.0,0.0249254322012012,True
APOBEC3C,TNFRSF8,0.02482385772048,-1.0,-0.02482385772048,False
TNFRSF14,AKAP12,0.0248126889872636,-1.0,-0.0248126889872636,False
TNFRSF14,GATA3,0.0247929096011549,-1.0,-0.0247929096011549,False
TNFRSF25,CCL5,0.0245741327324762,-1.0,-0.0245741327324762,False
NOTCH1,TNFRSF18,0.0245082833524478,1.0,0.0245082833524478,False
CNR2,TNFRSF18,0.0243733725205228,1.0,0.0243733725205228,True
SLA2,TNFRSF9,0.0240569754474044,-1.0,-0.0240569754474044,True
CD27,WT1,0.0240560022636697,-1.0,-0.0240560022636697,False
JMJD1C,TNFRSF9,0.0239775483354003,-1.0,-0.0239775483354003,False
BATF,CD2,0.0238336937717124,1.0,0.0238336937717124,False
EMP3,TNFRSF4,0.0237858940162798,-1.0,-0.0237858940162798,False
NOTCH1,ICOS,0.0237751681511085,1.0,0.0237751681511085,False
TNFRSF18,IKZF3,0.0236766298654216,-1.0,-0.0236766298654216,False
ZEB2,TNFRSF8,0.023483181780349,1.0,0.023483181780349,False
CD28,ARHGDIB,0.0229813947026815,1.0,0.0229813947026815,True
TNFRSF18,CD226,0.0228372852285511,-1.0,-0.0228372852285511,False
IRF4,CD2,0.0222714866811245,1.0,0.0222714866811245,False
MUC1,CD2,0.0214123758906141,-1.0,-0.0214123758906141,True
LCP2,TNFRSF18,0.0211238352746637,1.0,0.0211238352746637,True
TNFRSF14,TBX21,0.0209956390246636,-1.0,-0.0209956390246636,False
CD226,TNFRSF1B,0.0208035526969518,1.0,0.0208035526969518,False
TNFRSF4,FOXQ1,0.0203057091688045,-1.0,-0.0203057091688045,False
APOBEC3D,CD226,0.0201400009565916,1.0,0.0201400009565916,False
EMP3,CD40,0.019932747710112,-1.0,-0.019932747710112,False
ABCB10,TNFRSF18,0.0199084960933746,1.0,0.0199084960933746,False
TNFRSF1A,TNFRSF8,0.0199034175963554,-1.0,-0.0199034175963554,False
CD2,BATF,0.0198792317880646,1.0,0.0198792317880646,False
TNFRSF14,FOXD2,0.0196424293197916,1.0,0.0196424293197916,False
P2RY14,TNFRSF18,0.0180759381760177,1.0,0.0180759381760177,True
CD28,CCL4,0.0179731559077717,1.0,0.0179731559077717,True
ICOS,XCL1,0.0177714683731893,1.0,0.0177714683731893,False
APOL2,CD2,0.0177628517968005,-1.0,-0.0177628517968005,False
TNFRSF8,DEPDC7,0.017721239834459,-1.0,-0.017721239834459,False
EMP1,CD226,0.0176957874642379,-1.0,-0.0176957874642379,False
TNFRSF9,TNF,0.0175175811521773,1.0,0.0175175811521773,True
TNFRSF12A,CD40,0.0174666812526661,-1.0,-0.0174666812526661,False
NLRC3,TNFRSF18,0.0174093447994177,-1.0,-0.0174093447994177,False
CD226,FOXQ1,0.0171938217799009,1.0,0.0171938217799009,False
TNFRSF25,ARHGDIB,0.0170516039355944,-1.0,-0.0170516039355944,False
MUC1,ICOS,0.0163974244346008,-1.0,-0.0163974244346008,True
ID2,CD40,0.0163491199908128,-1.0,-0.0163491199908128,False
TNFRSF18,CCL5,0.0162301022502694,-1.0,-0.0162301022502694,False
OTUD7B,CD2,0.0162276660171428,1.0,0.0162276660171428,False
TNFRSF14,GZMB,0.0159686798300611,-1.0,-0.0159686798300611,False
LTBR,TNFRSF18,0.0155829067016696,1.0,0.0155829067016696,True
PRKD2,ICOS,0.015530168533344,-1.0,-0.015530168533344,False
TRAF3IP2,TNFRSF8,0.0153032999661398,1.0,0.0153032999661398,True
TNFRSF25,ICOS,0.0151931810049987,1.0,0.0151931810049987,False
TNFRSF14,CD27,0.0151827682814994,1.0,0.0151827682814994,False
CD28,IL1R1,0.0151388101471551,-1.0,-0.0151388101471551,False
LCP2,TNFRSF9,0.0148419897978853,1.0,0.0148419897978853,True
TNFRSF25,GZMK,0.014811002621138,-1.0,-0.014811002621138,False
IKZF3,ICOS,0.01477804227193,-1.0,-0.01477804227193,True
TNFRSF4,FOXL2NB,0.014744135597009,-1.0,-0.014744135597009,False
PRKD2,CD2,0.0143918087537384,-1.0,-0.0143918087537384,False
PRDM1,CD40,0.0142004734623101,-1.0,-0.0142004734623101,False
TNFRSF25,DEPDC7,0.0140238853946531,-1.0,-0.0140238853946531,False
PAPOLG,TNFRSF18,0.0139200871444763,-1.0,-0.0139200871444763,True
CD2,GZMA,0.0134957051715276,1.0,0.0134957051715276,True
TNFRSF14,IFNG,0.0134650052070197,-1.0,-0.0134650052070197,False
LAT2,CD2,0.013177529600217,1.0,0.013177529600217,False
IL2RB,CD40,0.0131435387483262,1.0,0.0131435387483262,False
FOXQ1,TNFRSF18,0.0129249770461643,1.0,0.0129249770461643,True
CD226,ID2,0.0123352631825264,-1.0,-0.0123352631825264,False
MUC1,CD27,0.0122708744119728,-1.0,-0.0122708744119728,False
CEACAM1,TNFRSF4,0.0119959987402375,1.0,0.0119959987402375,False
TNFRSF18,GZMA,0.0118499191975469,-1.0,-0.0118499191975469,False
CD226,TNF,0.0117507538987942,-1.0,-0.0117507538987942,False
FOXO1,CD2,0.0116144736618636,-1.0,-0.0116144736618636,False
CD40,IL2RB,0.011414352528526,1.0,0.011414352528526,False
TNFRSF25,GNLY,0.0113199028577018,1.0,0.0113199028577018,False
LCP2,TNFRSF4,0.0110970597805699,1.0,0.0110970597805699,True
TNFRSF12A,CD28,0.0110063416373279,-1.0,-0.0110063416373279,True
TNFRSF25,APOL2,0.010963642512817,1.0,0.010963642512817,False
CD247,CD40,0.010885684687026,-1.0,-0.010885684687026,False
CD28,RUNX3,0.0106306776365311,-1.0,-0.0106306776365311,True
CD28,IFNG,0.0104446585506408,-1.0,-0.0104446585506408,False
RAC2,TNFRSF8,0.0102029971353592,-1.0,-0.0102029971353592,False
GATA3,CD27,0.0098655018838702,-1.0,-0.0098655018838702,True
CD40,P2RY14,0.0098278796078965,-1.0,-0.0098278796078965,False
CD27,ALX4,0.0096558615268942,-1.0,-0.0096558615268942,False
HELZ2,CD27,0.0096044311056765,-1.0,-0.0096044311056765,False
CD226,CCL4,0.0095621344675959,-1.0,-0.0095621344675959,False
TNFRSF14,IL2RB,0.0091763669842093,-1.0,-0.0091763669842093,False
SLA2,CD2,0.0091284065942148,1.0,0.0091284065942148,False
ITPKA,CD40,0.0086772739334521,-1.0,-0.0086772739334521,False
CD226,ICOS,0.0086642663791078,-1.0,-0.0086642663791078,False
TNFRSF14,CEACAM1,0.0086275246509149,1.0,0.0086275246509149,False
TNFRSF14,XCL1,0.0085917014187383,-1.0,-0.0085917014187383,False
TNFRSF25,IFNG,0.0083270909841219,1.0,0.0083270909841219,False
LAT,CD2,0.0083005173917925,1.0,0.0083005173917925,False
TBX21,TNFRSF8,0.0081960497542811,1.0,0.0081960497542811,False
LTBR,TNFRSF4,0.0079962978146941,1.0,0.0079962978146941,True
IL2,ICOS,0.0079131009478277,1.0,0.0079131009478277,True
CD28,GZMB,0.0078650978075101,-1.0,-0.0078650978075101,False
TNFRSF4,BICDL2,0.0077116811398299,1.0,0.0077116811398299,False
CD40,EMP3,0.007708856176544,-1.0,-0.007708856176544,False
TNFRSF18,RAC2,0.0076372753603654,-1.0,-0.0076372753603654,False
TNFRSF14,CD40,0.0073587753002925,-1.0,-0.0073587753002925,False
GATA3,CD226,0.0071263068839314,-1.0,-0.0071263068839314,True
CD28,IL2RB,0.0071102937912511,-1.0,-0.0071102937912511,True
PRKD2,CD27,0.0070786693905545,1.0,0.0070786693905545,True
OTUD7B,TNFRSF4,0.0070276701553669,1.0,0.0070276701553669,True
FOSB,TNFRSF18,0.0068846716164989,1.0,0.0068846716164989,False
LAT,ICOS,0.0068383811197495,-1.0,-0.0068383811197495,False
NLRC3,TNFRSF4,0.0066825521250975,-1.0,-0.0066825521250975,False
CD28,CD27,0.0066761368849362,-1.0,-0.0066761368849362,False
PAPOLG,ICOS,0.0061968658361767,-1.0,-0.0061968658361767,True
TNFRSF4,PIK3AP1,0.0061176775576113,1.0,0.0061176775576113,False
INPPL1,CD27,0.0061034884216916,-1.0,-0.0061034884216916,False
TNFRSF12A,ICOS,0.0057389564527736,1.0,0.0057389564527736,True
TRAF3IP2,TNFRSF18,0.0055330232544258,-1.0,-0.0055330232544258,False
CD2,CD27,0.0054679764570613,1.0,0.0054679764570613,True
JMJD1C,ICOS,0.00526048086473,-1.0,-0.00526048086473,True
GRAP,TNFRSF4,0.0049139441427145,-1.0,-0.0049139441427145,True
DEF6,TNFRSF18,0.0047616143160644,-1.0,-0.0047616143160644,True
TNFRSF1A,TNFRSF18,0.0046019955180086,-1.0,-0.0046019955180086,True
OTUD7A,CD27,0.0045893475545422,1.0,0.0045893475545422,False
FOXQ1,ICOS,0.004186090691503,-1.0,-0.004186090691503,True
TNFRSF25,BATF,0.0041789549702081,-1.0,-0.0041789549702081,False
EMP3,CD27,0.0041404311063876,1.0,0.0041404311063876,True
LHX6,TNFRSF8,0.0039134254331899,-1.0,-0.0039134254331899,False
DEPDC7,CD27,0.0039062415228686,1.0,0.0039062415228686,True
CD40,IRF4,0.0038881417427272,1.0,0.0038881417427272,False
TBX21,ICOS,0.0038107658464215,1.0,0.0038107658464215,False
INPPL1,TNFRSF4,0.0037436382454922,1.0,0.0037436382454922,False
CD28,TCF7,0.0036043006404016,1.0,0.0036043006404016,True
HELZ2,CD226,0.0033630825485955,1.0,0.0033630825485955,True
MGST3,TNFRSF9,0.0030419015446345,-1.0,-0.0030419015446345,False
DEF6,CD2,0.0029281526160335,-1.0,-0.0029281526160335,False
PRKD2,TNFRSF4,0.0029226349647002,-1.0,-0.0029226349647002,False
P2RY14,TNFRSF4,0.0028283499519061,1.0,0.0028283499519061,True
FOXO1,TNFRSF4,0.002793422884596,-1.0,-0.002793422884596,False
LCP2,CD27,0.0027818681917418,-1.0,-0.0027818681917418,True
TNFRSF14,TCF7,0.0026577774009077,1.0,0.0026577774009077,False
TRIM21,TNFRSF18,0.0025861066193653,-1.0,-0.0025861066193653,True
PRKD2,TNFRSF9,0.0025603531775541,-1.0,-0.0025603531775541,False
APOBEC3C,TNFRSF18,0.0011419364463752,1.0,0.0011419364463752,True
ICOS,PRDM13,0.00073336629876,-1.0,-0.00073336629876,False
ID2,CD28,0.0002692810979191,-1.0,-0.0002692810979191,False
FOXO1,TNFRSF18,0.0001184153695716,1.0,0.0001184153695716,False
TNFRSF8,PRDM13,5.852682505296445e-06,-1.0,-5.852682505296445e-06,False
TNFRSF25,LHX4,1.1054835726603591e-06,-1.0,-1.1054835726603591e-06,False
ICOS,DEPDC7,5.490203353597939e-07,-1.0,-5.490203353597939e-07,False
CD226,LHX4,8.686907545960442e-09,-1.0,-8.686907545960442e-09,False
CD28,ALX4,8.2694863224339e-09,1.0,8.2694863224339e-09,False
TNFRSF4,CD40,3.266615432827104e-09,1.0,3.266615432827104e-09,False
TNFRSF1B,CD40,4.194641303069042e-10,-1.0,-4.194641303069042e-10,False
