TF,target,importance,corr_sign,signed_importance,validated
TNFRSF8,PAPOLG,0.1366353458402894,-1.0,-0.1366353458402894,False
CD27,EOMES,0.1365121472741418,-1.0,-0.1365121472741418,False
CD2,ALX4,0.1364047653350642,-1.0,-0.1364047653350642,False
HELZ2,TNFRSF14,0.1358932353310069,1.0,0.1358932353310069,False
APOBEC3C,TNFRSF25,0.1356182239953999,-1.0,-0.1356182239953999,False
TNFRSF1B,CD28,0.1328668425360508,-1.0,-0.1328668425360508,True
CD40,TNFRSF14,0.1325714711056015,1.0,0.1325714711056015,False
EMP1,CD226,0.1324985625154668,1.0,0.1324985625154668,False
CD226,APOBEC3D,0.1323642808833135,1.0,0.1323642808833135,False
IL2RB,CD28,0.1320922383686363,-1.0,-0.1320922383686363,True
APOBEC3C,CD28,0.131525131046764,1.0,0.131525131046764,True
JMJD1C,CD226,0.1310474356133101,1.0,0.1310474356133101,False
TNFRSF9,APOL2,0.130618479223963,1.0,0.130618479223963,False
TNFRSF14,TNFRSF12A,0.1298798955536244,-1.0,-0.1298798955536244,False
ID2,TNFRSF14,0.1295583820038288,1.0,0.1295583820038288,False
TNFRSF9,TNFRSF1A,0.129355887918478,-1.0,-0.129355887918478,False
TNFRSF14,PAPOLG,0.1288678159681048,1.0,0.1288678159681048,False
TNFRSF14,RELA,0.1288060730403129,1.0,0.1288060730403129,False
ICOS,PRKD2,0.1287936532963671,-1.0,-0.1287936532963671,False
TNFRSF14,NLRC3,0.1285141713187378,1.0,0.1285141713187378,False
CD2,TNFRSF12A,0.1283858655808564,1.0,0.1283858655808564,False
LHX6,TNFRSF14,0.1281813893071122,1.0,0.1281813893071122,False
TNFRSF9,PRKD2,0.1281281664670794,-1.0,-0.1281281664670794,False
TNFRSF14,TNFRSF1B,0.1274785655568104,-1.0,-0.1274785655568104,False
CD27,LAT2,0.1272792776633277,-1.0,-0.1272792776633277,True
CD226,RUNX3,0.1272560726448316,1.0,0.1272560726448316,False
TNFRSF4,LAT,0.1271362917638066,-1.0,-0.1271362917638066,False
CD28,CEACAM1,0.1270653256736817,-1.0,-0.1270653256736817,False
TNFRSF18,APOL2,0.1263117076798341,1.0,0.1263117076798341,False
TNFRSF18,TNFRSF14,0.1245052731154292,1.0,0.1245052731154292,False
CD28,VAV1,0.1234909124116217,-1.0,-0.1234909124116217,False
TNFRSF25,TNFRSF1A,0.1229634439705243,-1.0,-0.1229634439705243,False
ICOS,IL2,0.1225413819844843,1.0,0.1225413819844843,False
RAC2,ICOS,0.1225384829053546,-1.0,-0.1225384829053546,False
TNFRSF9,CD226,0.1223552198349499,-1.0,-0.1223552198349499,False
CD2,EMP3,0.121683124319784,-1.0,-0.121683124319784,False
RAC2,CD226,0.121365599899689,1.0,0.121365599899689,True
TNFRSF18,GZMB,0.1203485436893429,1.0,0.1203485436893429,False
EOMES,CD226,0.1203475822028261,-1.0,-0.1203475822028261,True
TNFRSF25,DEPDC7,0.1202006289368582,1.0,0.1202006289368582,False
PAPOLG,TNFRSF4,0.1196035159805595,1.0,0.1196035159805595,True
IKZF3,TNFRSF14,0.1195913142164111,1.0,0.1195913142164111,True
TNFRSF25,RELA,0.11887316747988,-1.0,-0.11887316747988,False
TNFRSF9,WT1,0.118781379173319,-1.0,-0.118781379173319,False
DEF6,CD27,0.1185633688745442,1.0,0.1185633688745442,True
TNFRSF8,ICOS,0.1178465616771558,1.0,0.1178465616771558,False
TNFRSF25,SLA2,0.1177032694922983,1.0,0.1177032694922983,False
CD226,CD27,0.1175432606614611,1.0,0.1175432606614611,False
CD2,ICOS,0.1172315367176934,1.0,0.1172315367176934,True
CD2,HELZ2,0.1171371583450336,1.0,0.1171371583450336,False
OTUD7A,CD28,0.1168513364993144,1.0,0.1168513364993144,False
OTUD7A,CD226,0.116839915946809,-1.0,-0.116839915946809,False
TAGAP,TNFRSF18,0.1167532585821415,1.0,0.1167532585821415,False
NLRC3,CD27,0.1166867536585898,1.0,0.1166867536585898,True
CD28,IL2,0.1166033884729674,1.0,0.1166033884729674,False
TNFRSF9,P2RY14,0.1165955661747317,1.0,0.1165955661747317,False
ICOS,FASLG,0.1165040079092543,1.0,0.1165040079092543,False
TNFRSF25,TNFRSF18,0.1162571990908877,1.0,0.1162571990908877,False
ICOS,GATA3,0.1156486842954435,1.0,0.1156486842954435,False
IL2RB,CD226,0.11535272460206,1.0,0.11535272460206,False
TNFRSF18,CCL4,0.115211706751565,1.0,0.115211706751565,False
TNFRSF25,CBY1,0.1151974748458849,-1.0,-0.1151974748458849,False
TNFRSF1B,TNFRSF8,0.1149678180382508,1.0,0.1149678180382508,True
GATA3,CD226,0.1139378513184187,1.0,0.1139378513184187,False
MGST3,CD2,0.1135696929664133,-1.0,-0.1135696929664133,False
ALX4,CD40,0.1133468912705696,1.0,0.1133468912705696,False
CD2,MUC1,0.1131512733421011,-1.0,-0.1131512733421011,False
JMJD1C,TNFRSF9,0.1131468793085879,-1.0,-0.1131468793085879,True
CD40,PAPOLG,0.1130337417205158,1.0,0.1130337417205158,False
CD226,SLA2,0.1125032659835221,1.0,0.1125032659835221,False
TNFRSF25,MGST3,0.1122898888211549,-1.0,-0.1122898888211549,False
CD28,P2RY14,0.1120056492941513,1.0,0.1120056492941513,False
CD2,PRKD2,0.1097101401137692,-1.0,-0.1097101401137692,False
ALX4,CD226,0.1096365481629949,1.0,0.1096365481629949,True
TNFRSF8,CNR2,0.1095154907648667,1.0,0.1095154907648667,False
CD28,PRF1,0.1092112707204365,-1.0,-0.1092112707204365,False
INPPL1,CD40,0.108912423187055,1.0,0.108912423187055,False
CD40,PLCG2,0.1086842470317074,1.0,0.1086842470317074,False
TNFRSF9,OTUD7A,0.1086087633327912,-1.0,-0.1086087633327912,False
TNFRSF9,KLRG1,0.1083370362968172,-1.0,-0.1083370362968172,False
ID2,CD226,0.1082502630029873,1.0,0.1082502630029873,False
TNFRSF1B,TNFRSF18,0.1081940306392446,1.0,0.1081940306392446,False
DEF6,TNFRSF25,0.1080729836517217,1.0,0.1080729836517217,False
CD27,TNFRSF25,0.1079409552781716,-1.0,-0.1079409552781716,False
CD226,FOXQ1,0.1078789261654503,1.0,0.1078789261654503,False
RAC2,TNFRSF4,0.1077864562834124,-1.0,-0.1077864562834124,False
ICOS,GNLY,0.1073751637335651,-1.0,-0.1073751637335651,False
NLRC3,TNFRSF4,0.1070799407990231,-1.0,-0.1070799407990231,False
CD28,CD2,0.1069897392272988,1.0,0.1069897392272988,False
CD27,IL2RB,0.1063502635723581,-1.0,-0.1063502635723581,True
CD28,IL1R1,0.1063421302029438,-1.0,-0.1063421302029438,False
CD28,ABCB10,0.104846436970048,-1.0,-0.104846436970048,True
TNFRSF14,CEACAM1,0.1042208281900855,1.0,0.1042208281900855,False
TNFRSF14,DEF6,0.1041785033425881,1.0,0.1041785033425881,False
TNFRSF9,ID2,0.1040010183360591,1.0,0.1040010183360591,False
CD27,ICOS,0.1037405697939949,-1.0,-0.1037405697939949,True
EMP1,CD28,0.1036133345537753,1.0,0.1036133345537753,False
TNFRSF8,TBX21,0.1034418818081344,1.0,0.1034418818081344,False
TNFRSF8,FOXO1,0.1029899390556924,-1.0,-0.1029899390556924,False
TNFRSF14,GNLY,0.1028834871463588,-1.0,-0.1028834871463588,False
FOXL2NB,CD2,0.1022732694993836,-1.0,-0.1022732694993836,True
TNFRSF18,TAGAP,0.1016913835936073,1.0,0.1016913835936073,False
RUNX3,CD40,0.101600562324291,-1.0,-0.101600562324291,False
JMJD1C,TNFRSF25,0.1015479152267344,-1.0,-0.1015479152267344,True
IL2RG,TNFRSF4,0.1006780896986177,-1.0,-0.1006780896986177,True
CD27,GATA3,0.0999959118554126,-1.0,-0.0999959118554126,True
OTUD7A,TNFRSF14,0.0996780098969182,1.0,0.0996780098969182,True
CD226,ITPKA,0.0996333530460488,1.0,0.0996333530460488,False
TNFRSF4,EMP1,0.098990819143231,1.0,0.098990819143231,False
TNFRSF14,LTBR,0.0986854471589012,-1.0,-0.0986854471589012,False
TNFRSF4,NKG7,0.0985968079433749,-1.0,-0.0985968079433749,False
CD27,XCL1,0.0984575338743294,-1.0,-0.0984575338743294,False
IRF4,CD226,0.0984178017206142,-1.0,-0.0984178017206142,False
TNFRSF4,CBY1,0.097422455806963,-1.0,-0.097422455806963,False
CD226,LAT2,0.0972942418005831,1.0,0.0972942418005831,False
CD28,LAT,0.0965408129330624,1.0,0.0965408129330624,True
APOBEC3C,CD2,0.0960398989047182,1.0,0.0960398989047182,True
CD27,DEPDC7,0.0955190273031749,-1.0,-0.0955190273031749,False
ABCB10,TNFRSF8,0.0954945525314565,1.0,0.0954945525314565,False
TNFRSF25,IL9R,0.0953586488965228,1.0,0.0953586488965228,False
TNFRSF4,TNFRSF14,0.0950744793653705,1.0,0.0950744793653705,False
TNFRSF25,PRKD2,0.0945376529129962,-1.0,-0.0945376529129962,False
RUNX3,TNFRSF18,0.0943896865389667,1.0,0.0943896865389667,False
CD226,EMP1,0.0943517836102162,1.0,0.0943517836102162,False
TNFRSF25,LHX4,0.0941490958866651,-1.0,-0.0941490958866651,False
CD27,LCP2,0.0932987762779396,1.0,0.0932987762779396,False
CD247,ICOS,0.0929988511095287,-1.0,-0.0929988511095287,False
IKZF3,CD226,0.0924383844405736,-1.0,-0.0924383844405736,True
CD28,NLRC3,0.0922181769644689,1.0,0.0922181769644689,True
CD28,KLRG1,0.0919008135090298,1.0,0.0919008135090298,False
FOSB,TNFRSF18,0.0916068662617907,1.0,0.0916068662617907,False
CD28,CCL5,0.0912787584569299,1.0,0.0912787584569299,True
VAV1,CD28,0.0908050117644618,-1.0,-0.0908050117644618,True
ICOS,TNFRSF12A,0.0907503185870158,1.0,0.0907503185870158,False
TNFRSF18,PLCG2,0.0905512276094005,-1.0,-0.0905512276094005,False
TNFRSF18,IRF4,0.0904047161482799,1.0,0.0904047161482799,False
TBX21,TNFRSF4,0.0903033447812458,1.0,0.0903033447812458,False
TAGAP,CD226,0.0902939833656819,1.0,0.0902939833656819,False
TNFRSF25,CD226,0.0897976699146036,1.0,0.0897976699146036,False
CBY1,CD226,0.0892315814979808,-1.0,-0.0892315814979808,False
BATF,TNFRSF18,0.088363002854444,1.0,0.088363002854444,False
CD2,LAT2,0.0881297498500343,-1.0,-0.0881297498500343,False
PLCG2,TNFRSF14,0.0879762438204679,1.0,0.0879762438204679,False
PLCG2,CD2,0.0878377759097054,1.0,0.0878377759097054,True
CD2,TNFRSF9,0.0876818429740474,1.0,0.0876818429740474,True
ICOS,LHX6,0.0868747936907966,-1.0,-0.0868747936907966,False
NLRC3,TNFRSF8,0.0868569071238229,-1.0,-0.0868569071238229,False
DEF6,TNFRSF8,0.0865746427569112,-1.0,-0.0865746427569112,False
GATA3,CD27,0.0865370691378382,-1.0,-0.0865370691378382,True
TNFRSF8,MUC1,0.0864161699337583,-1.0,-0.0864161699337583,False
CD40,CD226,0.0853545865671617,-1.0,-0.0853545865671617,False
CD226,HELZ2,0.0841576019871679,1.0,0.0841576019871679,False
TNFRSF4,EMP3,0.0837144030344691,-1.0,-0.0837144030344691,False
TNFRSF14,RUNX3,0.0836642657488667,-1.0,-0.0836642657488667,False
TNFRSF18,CD247,0.0835702501581527,1.0,0.0835702501581527,False
LAT2,TNFRSF25,0.0830458038228847,-1.0,-0.0830458038228847,True
CD27,GNLY,0.0826737518574977,1.0,0.0826737518574977,False
EMP1,TNFRSF18,0.0825574310495338,1.0,0.0825574310495338,False
EMP3,ICOS,0.0822046819578169,-1.0,-0.0822046819578169,False
TNFRSF8,DEF6,0.0815483777738916,-1.0,-0.0815483777738916,False
DEF6,TNFRSF14,0.0811675848313949,1.0,0.0811675848313949,False
ZEB2,TNFRSF9,0.0810608338850045,1.0,0.0810608338850045,False
ICOS,LHX4,0.0806703712077615,1.0,0.0806703712077615,False
ICOS,HELZ2,0.0799316946025735,-1.0,-0.0799316946025735,False
TNFRSF4,RAC2,0.0797303843194716,-1.0,-0.0797303843194716,False
CD2,PIK3AP1,0.0794501640496357,-1.0,-0.0794501640496357,False
FOSL1,TNFRSF9,0.0794292295545425,1.0,0.0794292295545425,True
TNFRSF9,PRDM13,0.0790283997617669,1.0,0.0790283997617669,False
CD2,TAGAP,0.0788120442508459,1.0,0.0788120442508459,True
CD27,FOSB,0.0782985208175404,-1.0,-0.0782985208175404,False
RELA,TNFRSF25,0.0780021068244061,-1.0,-0.0780021068244061,False
TNFRSF8,EMP1,0.0778337805928954,1.0,0.0778337805928954,False
OTUD7B,CD226,0.0770874798551643,-1.0,-0.0770874798551643,True
FOXL2NB,TNFRSF14,0.0770808786099779,1.0,0.0770808786099779,True
LHX4,CD226,0.0770517342852011,-1.0,-0.0770517342852011,True
TNFRSF1A,CD27,0.0766659700148526,1.0,0.0766659700148526,False
TNFRSF4,P2RY14,0.0765810319397875,1.0,0.0765810319397875,False
CD28,IKZF3,0.0761599960949684,1.0,0.0761599960949684,False
CD28,IL9R,0.0761137946176006,1.0,0.0761137946176006,False
CD226,FOSB,0.0759145485120623,1.0,0.0759145485120623,False
ICOS,VAV1,0.0758288995190367,1.0,0.0758288995190367,False
TNFRSF14,FOSL1,0.0749510093391522,-1.0,-0.0749510093391522,False
CD226,BATF,0.0746903047265419,-1.0,-0.0746903047265419,False
PRDM1,TNFRSF25,0.0745269504861999,-1.0,-0.0745269504861999,True
TNFRSF4,GRAP,0.0740336723451174,-1.0,-0.0740336723451174,False
LCP2,CD28,0.0739621538312239,1.0,0.0739621538312239,False
CD226,ARHGDIB,0.0738593437754049,1.0,0.0738593437754049,False
TNFRSF8,TNFRSF25,0.0737230862263736,-1.0,-0.0737230862263736,False
CD2,LAT,0.0730806142558286,1.0,0.0730806142558286,True
TRIM21,TNFRSF8,0.0730062316511472,-1.0,-0.0730062316511472,False
BATF,CD40,0.0726095688463187,1.0,0.0726095688463187,False
TNFRSF8,AKAP12,0.0725427152284754,1.0,0.0725427152284754,False
LAT,TNFRSF4,0.0724955508430678,-1.0,-0.0724955508430678,True
TNFRSF14,NKG7,0.0724451098740081,-1.0,-0.0724451098740081,False
PLCG2,CD27,0.072384426630406,1.0,0.072384426630406,True
CD226,WT1,0.072275848333452,1.0,0.072275848333452,False
CD2,PRDM13,0.0720850571530259,-1.0,-0.0720850571530259,False
ICOS,TRAF3IP2,0.0718189986276574,1.0,0.0718189986276574,False
JMJD1C,ICOS,0.0717621240225421,-1.0,-0.0717621240225421,True
TNFRSF14,SLA2,0.0715130565764779,1.0,0.0715130565764779,False
GATA3,TNFRSF4,0.0714606564488529,1.0,0.0714606564488529,True
TNFRSF4,PIK3AP1,0.0713912148608267,-1.0,-0.0713912148608267,False
LHX4,CD28,0.0711936439994606,-1.0,-0.0711936439994606,True
CD27,VAV1,0.0707608230822619,-1.0,-0.0707608230822619,False
CD226,MAP4K1,0.0706106907191977,1.0,0.0706106907191977,False
LAT,TNFRSF25,0.0705794209636142,1.0,0.0705794209636142,False
TNFRSF8,CD40,0.0704438767677757,1.0,0.0704438767677757,False
LAT,CD2,0.0702171217750189,1.0,0.0702171217750189,False
TRIM21,TNFRSF18,0.0695764667325521,-1.0,-0.0695764667325521,False
TNFRSF8,MAP4K1,0.0692608179975611,-1.0,-0.0692608179975611,False
CD27,MAP4K1,0.0690308156709147,-1.0,-0.0690308156709147,False
TNFRSF25,XCL1,0.0690200203872525,-1.0,-0.0690200203872525,False
TNFRSF18,LCP2,0.0690190131132947,1.0,0.0690190131132947,False
CD2,TRIM21,0.0685672420522834,-1.0,-0.0685672420522834,False
TNFRSF8,PRF1,0.0682922958117902,-1.0,-0.0682922958117902,False
MGST3,TNFRSF4,0.0680154705316353,-1.0,-0.0680154705316353,False
PRKD2,TNFRSF25,0.0676093325748701,-1.0,-0.0676093325748701,False
CD2,TRAF3IP2,0.0669155047411128,-1.0,-0.0669155047411128,False
PRKD2,CD40,0.0668293720549277,-1.0,-0.0668293720549277,False
TRAF3IP2,CD28,0.0666400746722513,1.0,0.0666400746722513,False
LAT2,CD28,0.0664455088226094,-1.0,-0.0664455088226094,True
APOBEC3D,TNFRSF25,0.0661709836176478,1.0,0.0661709836176478,True
TNFRSF8,P2RY14,0.0658973845337975,-1.0,-0.0658973845337975,False
TNFRSF14,ZEB2,0.0658568334129359,-1.0,-0.0658568334129359,False
TNFRSF4,CNR2,0.0658349485211948,1.0,0.0658349485211948,False
CD2,TNF,0.0656200856092319,1.0,0.0656200856092319,True
TNFRSF1B,CD27,0.0654971916724897,-1.0,-0.0654971916724897,True
LCP2,TNFRSF8,0.0650074721027606,-1.0,-0.0650074721027606,False
CD28,CD247,0.0646840503839424,1.0,0.0646840503839424,True
ICOS,CD226,0.0645390934219284,-1.0,-0.0645390934219284,False
ICOS,APOL2,0.0638881536927971,1.0,0.0638881536927971,False
CD28,TNFRSF8,0.0638636761446149,-1.0,-0.0638636761446149,True
TNFRSF25,JMJD1C,0.0637504766773201,-1.0,-0.0637504766773201,False
CD226,EMP3,0.0633323571255904,-1.0,-0.0633323571255904,False
TNFRSF4,FOXD2,0.0632434493316767,1.0,0.0632434493316767,False
TRAF3IP2,TNFRSF18,0.06316234341339,-1.0,-0.06316234341339,False
CD28,TNFRSF1A,0.0629021950309154,-1.0,-0.0629021950309154,False
NOTCH1,ICOS,0.0628283066889527,1.0,0.0628283066889527,True
ICOS,TNFRSF14,0.0624695039736339,-1.0,-0.0624695039736339,False
CD28,CBY1,0.0622885894519804,-1.0,-0.0622885894519804,False
CD226,TRAF3IP2,0.0622110476700171,-1.0,-0.0622110476700171,False
MUC1,TNFRSF14,0.0621172189284468,1.0,0.0621172189284468,True
CD226,APOBEC3C,0.062071318771376,1.0,0.062071318771376,False
TNFRSF4,TNFRSF9,0.0618484722772311,1.0,0.0618484722772311,False
ICOS,INPPL1,0.0615925687500018,1.0,0.0615925687500018,False
TNFRSF14,CD226,0.0613164614729857,1.0,0.0613164614729857,False
CD27,RUNX3,0.0611947435302293,1.0,0.0611947435302293,True
TNFRSF8,ITPKA,0.0609945582895342,1.0,0.0609945582895342,False
APOBEC3C,TNFRSF18,0.0609518988470914,-1.0,-0.0609518988470914,False
TNFRSF4,TBX21,0.0606357636194954,1.0,0.0606357636194954,False
TNFRSF4,TNFRSF1A,0.0605299000005962,-1.0,-0.0605299000005962,False
TNFRSF4,IL2RB,0.0604322960570096,1.0,0.0604322960570096,False
ID2,CD2,0.0591321750639904,1.0,0.0591321750639904,False
TNFRSF4,PRDM13,0.0587968493288796,-1.0,-0.0587968493288796,False
TNFRSF14,CD40,0.0586927289367254,1.0,0.0586927289367254,False
TNFRSF25,CD247,0.0586594995876846,1.0,0.0586594995876846,False
SLA2,CD40,0.058335189384152,-1.0,-0.058335189384152,False
TNFRSF25,LCP2,0.0583289932577379,1.0,0.0583289932577379,False
TNFRSF18,TNFRSF9,0.0582295446707882,1.0,0.0582295446707882,False
TNFRSF14,FASLG,0.0581806679818625,-1.0,-0.0581806679818625,False
IL2RB,TNFRSF25,0.0576262416147623,1.0,0.0576262416147623,True
AKAP12,TNFRSF25,0.0575459172985002,1.0,0.0575459172985002,False
TNFRSF8,SLA2,0.0575055815942417,1.0,0.0575055815942417,False
AKAP12,TNFRSF8,0.0564883876105194,1.0,0.0564883876105194,False
TNFRSF9,VAV1,0.056393848291637,1.0,0.056393848291637,False
CD2,ABCB10,0.0562364139793695,-1.0,-0.0562364139793695,False
INPPL1,TNFRSF25,0.0562038897590023,-1.0,-0.0562038897590023,True
TNFRSF14,IL1R1,0.0561432727377046,-1.0,-0.0561432727377046,False
TNFRSF8,CCL4,0.0558632206157668,1.0,0.0558632206157668,False
CD226,TCF7,0.0558105659750436,1.0,0.0558105659750436,False
ICOS,EMP3,0.0557403745218227,-1.0,-0.0557403745218227,False
TNFRSF4,APOBEC3D,0.0552206663931616,-1.0,-0.0552206663931616,False
TNFRSF14,P2RY14,0.0550698345007376,1.0,0.0550698345007376,False
TNFRSF25,GATA3,0.0546643542681102,1.0,0.0546643542681102,False
TNFRSF8,NKG7,0.05437505847464,1.0,0.05437505847464,False
PAPOLG,CD226,0.0542492901934645,-1.0,-0.0542492901934645,True
EMP3,TNFRSF9,0.0541823730961599,-1.0,-0.0541823730961599,False
TNFRSF18,PRDM1,0.0538609898357483,1.0,0.0538609898357483,False
CD28,ZEB2,0.0537247226958814,-1.0,-0.0537247226958814,False
FOSL1,TNFRSF14,0.0537207261012075,-1.0,-0.0537207261012075,True
CD28,NKG7,0.0537146722090264,-1.0,-0.0537146722090264,False
CD226,GZMB,0.0536912085839334,-1.0,-0.0536912085839334,False
CD2,TNFRSF4,0.052919611629711,1.0,0.052919611629711,False
TNFRSF25,TBX21,0.0519127931404214,-1.0,-0.0519127931404214,False
TNFRSF25,TRIM21,0.0516762403956144,-1.0,-0.0516762403956144,False
EMP3,TNFRSF14,0.0516685113151134,1.0,0.0516685113151134,False
MGST3,CD27,0.0516246911299805,1.0,0.0516246911299805,False
GATA3,CD28,0.0515970941576016,-1.0,-0.0515970941576016,True
TNFRSF9,ALX4,0.051566256873147,-1.0,-0.051566256873147,False
TNFRSF8,MGST3,0.0515019004666337,-1.0,-0.0515019004666337,False
CD28,CCL4,0.0512546795335296,1.0,0.0512546795335296,True
PRKD2,TNFRSF14,0.0511182037202246,1.0,0.0511182037202246,False
CD28,APOBEC3D,0.0509023562646164,1.0,0.0509023562646164,False
TNFRSF25,TAGAP,0.0506217294026577,1.0,0.0506217294026577,False
APOL2,CD40,0.0503688782022672,1.0,0.0503688782022672,False
ZEB2,CD27,0.0499822822761995,-1.0,-0.0499822822761995,False
FOXD2,TNFRSF8,0.0498984290636205,1.0,0.0498984290636205,True
FOXO1,TNFRSF4,0.0495939185303996,-1.0,-0.0495939185303996,False
CD28,OTUD7B,0.049283574332483,1.0,0.049283574332483,False
JMJD1C,TNFRSF8,0.049196605269246,-1.0,-0.049196605269246,True
LHX6,CD226,0.0488546622724856,1.0,0.0488546622724856,False
TNFRSF18,IFNG,0.0486565011847751,1.0,0.0486565011847751,False
CNR2,TNFRSF8,0.0483663892107423,1.0,0.0483663892107423,True
NOTCH1,TNFRSF9,0.0481596087107563,1.0,0.0481596087107563,False
TNFRSF18,TRIM21,0.0478733568984533,-1.0,-0.0478733568984533,False
TNFRSF14,APOBEC3C,0.0476541455843579,1.0,0.0476541455843579,False
ITPKA,TNFRSF14,0.0470581021601188,1.0,0.0470581021601188,True
TNFRSF4,ZEB2,0.0467166078313142,1.0,0.0467166078313142,False
APOL2,CD28,0.0466954450773655,1.0,0.0466954450773655,False
CD40,PRDM13,0.046525003567108,1.0,0.046525003567108,False
CD2,SLA2,0.0465162852659392,1.0,0.0465162852659392,False
CD28,FOSL1,0.0464993835477064,1.0,0.0464993835477064,False
JMJD1C,CD27,0.0463531708330167,1.0,0.0463531708330167,False
IL9R,CD226,0.0462104454221656,1.0,0.0462104454221656,True
CBY1,TNFRSF14,0.0460063185793342,1.0,0.0460063185793342,False
MAP4K1,CD2,0.045908888376537,-1.0,-0.045908888376537,True
TNFRSF18,LTBR,0.045775708158936,1.0,0.045775708158936,False
TNFRSF14,GZMA,0.0456126910676229,1.0,0.0456126910676229,False
TNFRSF9,APOBEC3D,0.0454919981703264,-1.0,-0.0454919981703264,False
HELZ2,TNFRSF18,0.0454565005043206,1.0,0.0454565005043206,False
CD2,CCL5,0.0447797035640106,1.0,0.0447797035640106,False
TNFRSF14,GZMB,0.0442599259857076,-1.0,-0.0442599259857076,False
TNFRSF14,TRIM21,0.0440276019027131,1.0,0.0440276019027131,False
CD2,KLRG1,0.0439571077078134,-1.0,-0.0439571077078134,False
TNFRSF14,TNFRSF1A,0.0437801877034817,-1.0,-0.0437801877034817,False
LCP2,TNFRSF25,0.0435643170006402,1.0,0.0435643170006402,False
IKZF3,TNFRSF18,0.0432445317203886,-1.0,-0.0432445317203886,False
TNFRSF18,LAT,0.0430465856682673,-1.0,-0.0430465856682673,False
TNFRSF14,MAP4K1,0.0423979692557083,1.0,0.0423979692557083,False
CD226,LAT,0.0423332325201417,1.0,0.0423332325201417,False
DEF6,TNFRSF4,0.0422738404315351,-1.0,-0.0422738404315351,False
DEF6,TNFRSF9,0.0422069165021698,-1.0,-0.0422069165021698,False
PRDM1,TNFRSF8,0.0421855815195612,1.0,0.0421855815195612,False
CD226,TNFRSF12A,0.0416337220833502,-1.0,-0.0416337220833502,False
CD28,CD40,0.0415816704342432,-1.0,-0.0415816704342432,False
CD28,TNFRSF18,0.0411095789291274,-1.0,-0.0411095789291274,False
ID2,TNFRSF8,0.0405077905946326,1.0,0.0405077905946326,False
CD27,ARHGDIB,0.0402535035366444,1.0,0.0402535035366444,True
APOL2,CD226,0.0398440082723434,1.0,0.0398440082723434,False
TNFRSF4,TCF7,0.0397539502976078,-1.0,-0.0397539502976078,False
P2RY14,CD27,0.0396342711584685,1.0,0.0396342711584685,True
IL1R1,TNFRSF8,0.0396202925993777,1.0,0.0396202925993777,True
CD28,GZMB,0.039295222663152,-1.0,-0.039295222663152,True
CD2,GZMA,0.0390662308396186,1.0,0.0390662308396186,False
CD28,IRF4,0.0390608014792828,1.0,0.0390608014792828,False
TNFRSF8,TNFRSF1A,0.0389472905711793,-1.0,-0.0389472905711793,False
ITPKA,TNFRSF4,0.0386640210690382,1.0,0.0386640210690382,True
SLA2,CD27,0.0384624358363391,1.0,0.0384624358363391,False
GATA3,ICOS,0.0382656694402009,1.0,0.0382656694402009,False
TNFRSF8,ABCB10,0.0382043541525761,1.0,0.0382043541525761,False
ICOS,APOBEC3C,0.0378059642527418,-1.0,-0.0378059642527418,False
TNFRSF9,CEACAM1,0.0377726468475808,-1.0,-0.0377726468475808,False
TNFRSF18,CNR2,0.0377686835968559,1.0,0.0377686835968559,False
CD226,ID2,0.0377458147581313,1.0,0.0377458147581313,False
PRKD2,TNFRSF4,0.0376069509856033,-1.0,-0.0376069509856033,False
TNFRSF18,EOMES,0.0373521088153905,1.0,0.0373521088153905,False
CD226,OTUD7B,0.0371732173884434,-1.0,-0.0371732173884434,False
CD40,TNFRSF8,0.0370070517282597,1.0,0.0370070517282597,False
MAP4K1,ICOS,0.036950706708618,-1.0,-0.036950706708618,True
TNFRSF1A,CD226,0.0369350663431091,-1.0,-0.0369350663431091,True
GATA3,TNFRSF14,0.0361797790858102,-1.0,-0.0361797790858102,True
ABCB10,ICOS,0.0360083272809384,1.0,0.0360083272809384,True
TNFRSF8,EOMES,0.03579330337006,-1.0,-0.03579330337006,False
TNFRSF25,HELZ2,0.0354602857788103,-1.0,-0.0354602857788103,False
CEACAM1,TNFRSF4,0.0354171330323042,1.0,0.0354171330323042,False
CD226,GATA3,0.0353103352071645,1.0,0.0353103352071645,False
LCP2,TNFRSF9,0.0346604490716255,-1.0,-0.0346604490716255,False
TNFRSF4,APOBEC3C,0.0345319251684928,-1.0,-0.0345319251684928,False
IL2RG,CD28,0.0345274985665553,1.0,0.0345274985665553,False
P2RY14,ICOS,0.0344887693539492,1.0,0.0344887693539492,False
CD2,IL1R1,0.0343381776909916,-1.0,-0.0343381776909916,False
CNR2,CD28,0.0342125571816058,-1.0,-0.0342125571816058,True
ABCB10,TNFRSF4,0.0337728810055524,1.0,0.0337728810055524,True
TNFRSF14,FOXQ1,0.0334694012144389,-1.0,-0.0334694012144389,False
TRIM21,TNFRSF9,0.0332573495337259,-1.0,-0.0332573495337259,False
TNFRSF8,XCL1,0.0331467778986575,1.0,0.0331467778986575,False
IL1R1,CD28,0.0331409743062141,-1.0,-0.0331409743062141,True
TNFRSF9,GATA3,0.0331403881419104,1.0,0.0331403881419104,False
TNFRSF4,TNFRSF12A,0.0331243996925028,1.0,0.0331243996925028,False
TNFRSF4,GNLY,0.03280282989633,1.0,0.03280282989633,False
